,i_sensor_1,i_sensor_2,i_sensor_3,o_left,o_right,i_sensor_4,i_sensor_5
0,188,76,70,False,False,67.0,58.0
0,182,76,79,False,False,67.0,59.0
0,176,67,86,False,False,67.0,59.0
0,170,76,200,False,False,67.0,60.0
0,164,76,200,False,False,67.0,61.0
0,158,76,200,False,False,67.0,61.0
0,152,75,200,False,False,67.0,62.0
0,146,74,200,False,False,67.0,66.0
0,140,74,200,False,False,67.0,72.0
0,139,77,200,False,True,68.0,75.0
0,139,77,200,False,True,69.0,75.0
0,139,87,200,False,True,70.0,72.0
0,141,94,200,False,True,74.0,71.0
0,143,98,200,False,True,77.0,71.0
0,146,99,200,False,True,82.0,71.0
0,149,98,99,False,True,88.0,72.0
0,151,96,87,False,True,92.0,72.0
0,155,97,82,False,True,96.0,72.0
0,600,98,75,False,True,96.0,72.0
0,290,94,71,False,True,98.0,72.0
0,268,94,68,False,True,99.0,71.0
0,262,92,70,False,False,99.0,75.0
0,256,90,72,False,False,99.0,67.0
0,250,89,75,False,False,97.0,64.0
0,244,88,77,False,False,97.0,63.0
0,238,86,81,False,False,97.0,61.0
0,232,84,85,False,False,94.0,61.0
0,215,83,79,False,True,91.0,61.0
0,201,82,75,False,True,87.0,70.0
0,189,82,71,False,True,89.0,62.0
0,180,81,67,False,True,86.0,63.0
0,174,79,67,False,False,86.0,63.0
0,168,77,68,False,False,86.0,63.0
0,162,76,69,False,False,77.0,63.0
0,156,76,69,False,False,76.0,63.0
0,150,200,70,False,False,75.0,63.0
0,144,200,72,False,False,75.0,63.0
0,138,200,72,False,False,75.0,63.0
0,132,200,74,False,False,75.0,63.0
0,126,200,77,False,False,75.0,63.0
0,120,200,81,False,False,75.0,63.0
0,116,200,88,True,False,70.0,66.0
0,113,200,94,True,False,67.0,70.0
0,111,200,97,True,False,75.0,75.0
0,110,200,97,True,False,75.0,83.0
0,111,200,94,True,False,77.0,92.0
0,113,200,91,True,False,68.0,98.0
0,116,200,87,True,False,73.0,95.0
0,124,200,81,True,False,79.0,92.0
0,133,200,76,True,False,80.0,90.0
0,139,99,73,True,False,83.0,85.0
0,156,98,70,True,False,87.0,79.0
0,176,96,69,True,False,95.0,74.0
0,217,90,69,True,False,99.0,72.0
0,600,81,70,True,False,80.0,67.0
0,600,80,72,True,False,100.0,66.0
0,600,80,71,False,False,100.0,65.0
0,600,81,72,False,False,68.0,66.0
0,600,82,71,False,False,69.0,65.0
0,600,82,71,False,False,69.0,65.0
0,600,83,70,False,False,70.0,64.0
0,600,84,69,False,False,70.0,64.0
0,600,84,68,False,False,71.0,63.0
0,600,85,67,False,False,71.0,64.0
0,600,74,64,False,False,72.0,63.0
0,600,73,65,True,False,72.0,63.0
0,600,81,65,False,False,72.0,63.0
0,600,81,64,False,False,72.0,61.0
0,600,81,63,False,False,72.0,59.0
0,600,81,63,False,False,72.0,58.0
0,600,81,63,False,False,72.0,59.0
0,600,81,62,False,False,72.0,58.0
0,600,81,62,False,False,72.0,56.0
0,600,81,62,False,False,72.0,57.0
0,600,81,62,False,False,72.0,57.0
0,600,81,61,False,False,72.0,55.0
0,600,81,61,False,False,72.0,56.0
0,600,81,61,False,False,72.0,56.0
0,600,81,61,False,False,72.0,56.0
0,600,81,60,False,False,72.0,54.0
0,600,81,60,False,False,72.0,55.0
0,600,81,60,False,False,72.0,55.0
0,600,81,59,False,False,72.0,55.0
0,600,81,59,False,False,72.0,53.0
0,600,81,59,False,False,72.0,54.0
0,600,81,59,False,False,72.0,54.0
0,600,78,59,False,False,72.0,54.0
0,600,81,59,False,False,72.0,53.0
0,600,81,59,False,False,72.0,53.0
0,600,81,59,False,False,72.0,53.0
0,600,81,59,False,False,72.0,53.0
0,600,81,59,False,False,72.0,53.0
0,600,81,59,False,False,72.0,53.0
0,600,81,59,False,False,72.0,53.0
0,600,84,59,False,False,72.0,53.0
0,600,82,59,False,False,72.0,53.0
0,600,84,59,False,False,72.0,53.0
0,600,73,59,False,False,72.0,53.0
0,600,85,60,False,False,72.0,53.0
0,600,85,60,False,False,72.0,53.0
0,600,85,60,False,False,72.0,53.0
0,600,85,60,False,False,73.0,53.0
0,600,88,60,False,False,73.0,53.0
0,600,86,60,False,False,74.0,53.0
0,600,86,60,False,False,75.0,54.0
0,600,86,61,False,False,75.0,54.0
0,600,86,61,False,False,75.0,54.0
0,600,81,61,False,False,75.0,54.0
0,600,85,61,False,False,75.0,54.0
0,600,85,61,False,False,75.0,54.0
0,600,85,61,False,False,76.0,55.0
0,600,83,60,False,False,76.0,55.0
0,600,83,59,False,False,76.0,55.0
0,600,83,59,False,False,76.0,55.0
0,600,83,60,False,False,76.0,55.0
0,600,82,58,False,False,75.0,55.0
0,600,82,58,False,False,75.0,53.0
0,600,81,58,False,False,75.0,52.0
0,600,78,56,False,False,74.0,53.0
0,600,80,56,False,False,74.0,51.0
0,600,80,55,False,False,74.0,52.0
0,600,80,55,False,False,74.0,52.0
0,600,80,55,False,False,73.0,52.0
0,600,80,55,False,False,73.0,51.0
0,600,80,55,False,False,72.0,51.0
0,600,80,53,False,False,71.0,50.0
0,600,80,53,False,False,71.0,50.0
0,600,80,52,False,False,71.0,50.0
0,600,80,52,False,False,71.0,49.0
0,600,73,52,False,False,71.0,47.0
0,600,80,52,False,False,71.0,48.0
0,600,80,52,False,False,71.0,47.0
0,600,80,52,False,False,71.0,47.0
0,600,80,53,False,False,71.0,47.0
0,600,80,53,False,False,71.0,47.0
0,600,80,53,False,False,71.0,47.0
0,600,80,54,False,False,71.0,47.0
0,600,80,55,False,False,71.0,48.0
0,600,80,55,False,False,71.0,48.0
0,600,80,55,False,False,71.0,48.0
0,600,69,56,False,False,71.0,49.0
0,600,80,56,False,False,71.0,49.0
0,600,81,56,False,False,71.0,50.0
0,600,81,58,False,False,71.0,50.0
0,294,81,59,False,False,71.0,50.0
0,288,81,59,False,False,71.0,51.0
0,282,81,59,False,False,71.0,51.0
0,276,81,59,False,False,71.0,51.0
0,270,81,59,False,False,71.0,52.0
0,264,81,59,False,False,72.0,53.0
0,258,78,59,False,False,72.0,53.0
0,252,80,59,False,False,72.0,53.0
0,246,80,59,False,False,72.0,53.0
0,240,80,59,False,False,72.0,53.0
0,234,80,59,False,False,72.0,53.0
0,228,79,59,False,False,72.0,53.0
0,222,78,59,False,False,72.0,53.0
0,216,78,60,False,False,72.0,53.0
0,210,78,60,False,False,71.0,53.0
0,204,78,60,False,False,71.0,53.0
0,198,78,60,False,False,71.0,53.0
0,192,73,60,False,False,70.0,53.0
0,186,81,60,False,False,69.0,54.0
0,180,84,60,False,False,69.0,54.0
0,174,89,61,False,False,69.0,54.0
0,168,99,62,False,False,69.0,54.0
0,162,99,62,False,False,69.0,54.0
0,156,86,62,False,False,69.0,54.0
0,150,200,62,False,False,69.0,54.0
0,144,200,62,False,False,70.0,54.0
0,138,200,62,False,False,72.0,55.0
0,132,200,62,False,False,75.0,56.0
0,126,200,63,False,False,79.0,56.0
0,121,200,63,True,False,77.0,56.0
0,120,200,69,True,False,77.0,57.0
0,119,200,77,True,False,76.0,59.0
0,121,200,85,True,False,76.0,61.0
0,121,200,92,True,False,75.0,66.0
0,119,200,93,True,False,75.0,73.0
0,116,200,89,True,False,74.0,81.0
0,118,200,85,True,False,74.0,83.0
0,125,200,81,True,False,74.0,89.0
0,141,101,75,True,False,73.0,85.0
0,165,101,71,True,False,73.0,82.0
0,177,101,68,True,False,72.0,78.0
0,202,96,69,True,False,73.0,72.0
0,234,90,75,True,False,73.0,67.0
0,600,83,70,True,False,72.0,64.0
0,600,79,80,True,False,70.0,65.0
0,600,80,77,False,False,66.0,64.0
0,600,81,68,False,False,65.0,64.0
0,600,76,85,True,False,64.0,62.0
0,600,72,93,True,False,64.0,62.0
0,600,72,93,False,False,63.0,62.0
0,600,72,93,False,False,62.0,62.0
0,600,72,93,False,False,62.0,63.0
0,600,72,93,False,False,61.0,66.0
0,600,72,93,False,False,61.0,67.0
0,600,72,93,False,False,61.0,68.0
0,600,72,91,False,False,61.0,69.0
0,600,72,91,False,False,61.0,70.0
0,600,72,91,False,False,61.0,70.0
0,600,73,88,False,False,61.0,70.0
0,600,73,88,False,False,61.0,70.0
0,600,74,88,False,False,61.0,70.0
0,600,74,88,False,False,61.0,70.0
0,600,74,88,False,False,61.0,69.0
0,600,74,88,False,False,61.0,68.0
0,600,74,88,False,False,62.0,68.0
0,600,74,88,False,False,62.0,68.0
0,600,74,88,False,False,63.0,67.0
0,600,74,86,False,False,63.0,67.0
0,600,74,86,False,False,63.0,67.0
0,600,74,86,False,False,63.0,67.0
0,600,74,86,False,False,63.0,67.0
0,600,74,85,False,False,63.0,67.0
0,600,74,85,False,False,63.0,67.0
0,600,73,85,False,False,63.0,67.0
0,600,73,86,False,False,63.0,65.0
0,600,73,86,False,False,63.0,65.0
0,600,73,88,False,False,63.0,65.0
0,600,73,88,False,False,63.0,64.0
0,600,73,91,False,False,63.0,63.0
0,600,73,94,False,False,62.0,62.0
0,600,72,99,False,False,62.0,62.0
0,600,72,99,False,False,62.0,64.0
0,600,72,99,False,False,62.0,65.0
0,600,70,99,False,False,62.0,66.0
0,600,70,99,False,False,62.0,67.0
0,600,70,99,False,False,62.0,68.0
0,600,70,99,False,False,61.0,69.0
0,600,75,98,False,True,62.0,69.0
0,600,81,96,False,True,63.0,68.0
0,600,81,96,False,False,64.0,70.0
0,600,81,94,False,False,65.0,71.0
0,600,81,94,False,False,66.0,72.0
0,600,81,91,False,False,67.0,73.0
0,600,76,95,True,False,67.0,73.0
0,600,77,96,False,False,67.0,76.0
0,600,78,94,False,False,67.0,76.0
0,600,78,93,False,False,66.0,78.0
0,600,79,94,False,False,67.0,78.0
0,600,79,91,False,False,65.0,79.0
0,600,80,88,False,False,66.0,78.0
0,600,78,88,False,False,65.0,77.0
0,600,74,91,True,False,65.0,77.0
0,600,74,91,False,False,65.0,76.0
0,600,74,91,False,False,65.0,74.0
0,600,73,91,False,False,65.0,72.0
0,600,73,91,False,False,65.0,71.0
0,600,72,91,False,False,65.0,70.0
0,600,71,91,False,False,63.0,69.0
0,600,71,91,False,False,63.0,69.0
0,600,68,91,False,False,63.0,69.0
0,600,68,91,False,False,62.0,69.0
0,600,67,91,False,False,61.0,68.0
0,600,66,91,False,False,61.0,68.0
0,600,66,91,False,False,60.0,68.0
0,600,65,91,False,False,59.0,68.0
0,600,63,91,False,False,58.0,68.0
0,600,63,93,False,False,57.0,68.0
0,600,63,93,False,False,57.0,68.0
0,600,61,93,False,False,56.0,68.0
0,600,60,93,False,False,55.0,68.0
0,600,59,93,False,False,53.0,68.0
0,600,59,93,False,False,53.0,68.0
0,600,58,95,False,False,53.0,68.0
0,600,58,95,False,False,51.0,69.0
0,600,58,95,False,False,51.0,70.0
0,600,57,95,False,False,50.0,70.0
0,600,57,95,False,False,50.0,70.0
0,600,57,95,False,False,49.0,70.0
0,600,57,97,False,False,49.0,70.0
0,600,57,97,False,False,49.0,71.0
0,600,57,97,False,False,48.0,71.0
0,600,57,97,False,False,48.0,71.0
0,600,57,97,False,False,48.0,71.0
0,600,57,97,False,False,48.0,71.0
0,600,60,97,False,False,48.0,72.0
0,301,63,97,False,False,48.0,72.0
0,301,64,97,False,False,48.0,73.0
0,297,66,97,False,False,48.0,73.0
0,291,67,97,False,False,50.0,73.0
0,285,67,97,False,False,51.0,73.0
0,279,69,97,False,False,53.0,73.0
0,273,73,97,False,False,54.0,73.0
0,267,74,97,False,False,56.0,74.0
0,261,76,97,False,False,56.0,74.0
0,255,77,97,False,False,57.0,75.0
0,249,79,97,False,False,58.0,75.0
0,243,79,97,False,False,60.0,76.0
0,237,80,97,False,False,62.0,77.0
0,231,81,97,False,False,63.0,78.0
0,225,81,95,False,False,65.0,78.0
0,219,81,95,False,False,66.0,78.0
0,213,81,93,False,False,66.0,78.0
0,207,81,91,False,False,67.0,78.0
0,201,83,91,False,False,68.0,77.0
0,195,88,91,False,False,68.0,76.0
0,189,101,89,False,False,69.0,75.0
0,183,100,89,False,False,69.0,73.0
0,177,200,89,False,False,69.0,72.0
0,171,200,85,False,False,69.0,70.0
0,165,200,83,False,False,70.0,70.0
0,159,200,81,False,False,71.0,69.0
0,157,200,80,True,False,69.0,69.0
0,154,200,79,True,False,62.0,76.0
0,155,200,85,True,False,62.0,69.0
0,154,200,81,True,False,69.0,68.0
0,157,200,94,True,False,59.0,74.0
0,159,101,100,True,False,58.0,77.0
0,162,101,100,True,False,59.0,82.0
0,163,92,200,True,False,57.0,88.0
0,169,93,200,True,False,55.0,95.0
0,173,88,200,True,False,55.0,99.0
0,167,84,100,False,False,53.0,100.0
0,161,85,100,False,False,53.0,99.0
0,155,91,100,False,False,55.0,99.0
0,149,96,98,False,False,57.0,100.0
0,163,87,96,True,False,56.0,94.0
0,182,83,94,True,False,56.0,97.0
0,197,76,94,True,False,56.0,94.0
0,211,70,94,True,False,56.0,91.0
0,227,67,95,True,False,55.0,91.0
0,219,67,93,False,False,54.0,89.0
0,215,69,91,False,False,55.0,88.0
0,207,68,88,False,False,55.0,87.0
0,201,69,86,False,False,55.0,87.0
0,195,71,83,False,False,55.0,86.0
0,189,72,81,False,False,56.0,84.0
0,185,82,79,False,False,57.0,82.0
0,194,81,79,True,False,56.0,80.0
0,205,66,80,True,False,56.0,77.0
0,215,61,83,True,False,55.0,75.0
0,231,58,89,True,False,54.0,75.0
0,226,65,89,False,False,52.0,74.0
0,218,56,90,False,False,51.0,75.0
0,214,56,90,False,False,50.0,74.0
0,207,54,91,False,False,50.0,75.0
0,202,56,92,False,False,48.0,74.0
0,199,55,89,False,False,48.0,75.0
0,190,56,88,False,False,47.0,75.0
0,184,55,88,False,False,47.0,76.0
0,178,58,86,False,False,47.0,77.0
0,172,61,84,False,False,47.0,77.0
0,166,77,84,False,False,48.0,78.0
0,160,66,82,False,False,49.0,78.0
0,161,63,85,True,False,48.0,78.0
0,182,60,86,True,False,48.0,78.0
0,216,56,89,True,False,48.0,78.0
0,210,55,87,False,False,48.0,80.0
0,207,55,86,False,False,49.0,80.0
0,207,55,85,False,False,49.0,80.0
0,207,55,83,False,False,48.0,79.0
0,205,56,81,False,False,47.0,79.0
0,206,56,79,False,False,47.0,79.0
0,175,58,78,False,False,47.0,78.0
0,169,60,75,False,False,48.0,77.0
0,238,57,74,True,False,48.0,75.0
0,600,54,73,True,False,47.0,73.0
0,600,54,73,False,False,47.0,73.0
0,600,54,71,False,False,47.0,72.0
0,600,55,70,False,False,47.0,70.0
0,600,56,68,False,False,46.0,68.0
0,600,57,67,False,False,46.0,67.0
0,600,59,65,False,False,47.0,64.0
0,600,61,63,False,False,47.0,64.0
0,600,58,65,True,False,47.0,62.0
0,600,58,65,False,False,48.0,60.0
0,600,58,63,False,False,48.0,60.0
0,600,58,63,False,False,49.0,59.0
0,600,59,63,False,False,49.0,58.0
0,600,58,62,False,False,50.0,57.0
0,600,59,61,False,False,50.0,58.0
0,600,62,61,False,False,51.0,57.0
0,600,62,59,False,False,51.0,56.0
0,600,63,58,False,False,51.0,56.0
0,300,65,57,False,False,51.0,55.0
0,298,69,56,False,False,51.0,54.0
0,259,65,59,True,False,51.0,53.0
0,253,66,58,False,False,52.0,53.0
0,247,67,56,False,False,52.0,52.0
0,241,70,56,False,False,53.0,52.0
0,235,71,56,False,False,54.0,51.0
0,229,72,57,False,False,56.0,52.0
0,223,73,57,False,False,57.0,51.0
0,216,77,57,False,False,58.0,50.0
0,216,77,57,False,False,59.0,50.0
0,216,78,57,False,False,60.0,50.0
0,199,78,58,False,False,61.0,51.0
0,193,78,58,False,False,62.0,50.0
0,187,77,62,False,False,63.0,50.0
0,181,76,62,False,False,65.0,51.0
0,175,76,70,False,False,66.0,51.0
0,168,75,70,False,False,66.0,52.0
0,163,74,73,False,False,66.0,52.0
0,157,72,80,False,False,66.0,54.0
0,151,71,87,False,False,66.0,55.0
0,145,70,100,False,False,66.0,57.0
0,139,68,100,False,False,65.0,60.0
0,148,67,97,False,True,65.0,59.0
0,176,68,87,False,True,64.0,59.0
0,181,70,82,False,True,64.0,60.0
0,206,72,76,False,True,63.0,60.0
0,231,75,72,False,True,64.0,60.0
0,228,73,74,False,False,65.0,59.0
0,220,73,76,False,False,65.0,60.0
0,216,73,80,False,False,65.0,60.0
0,208,71,83,False,False,65.0,61.0
0,204,70,88,False,False,65.0,61.0
0,197,72,93,False,False,64.0,61.0
0,224,69,86,False,True,63.0,61.0
0,264,72,80,False,True,63.0,60.0
0,253,71,83,False,False,63.0,61.0
0,241,69,83,False,False,62.0,61.0
0,241,68,87,False,False,62.0,63.0
0,230,68,89,False,False,61.0,63.0
0,230,67,92,False,False,61.0,65.0
0,218,67,96,False,False,60.0,68.0
0,247,70,88,False,True,59.0,67.0
0,261,74,83,False,True,60.0,67.0
0,255,74,84,False,False,61.0,67.0
0,249,73,87,False,False,61.0,68.0
0,243,74,87,False,False,62.0,68.0
0,237,72,89,False,False,62.0,68.0
0,231,72,89,False,False,62.0,69.0
0,225,72,91,False,False,62.0,70.0
0,219,79,92,False,False,62.0,71.0
0,242,75,87,False,True,63.0,71.0
0,280,78,82,False,True,63.0,70.0
0,274,79,82,False,False,65.0,69.0
0,266,80,83,False,False,65.0,71.0
0,262,81,83,False,False,66.0,70.0
0,254,79,84,False,False,66.0,70.0
0,250,81,85,False,False,67.0,70.0
0,301,84,79,False,True,68.0,70.0
0,300,84,79,False,False,69.0,69.0
0,300,84,80,False,False,69.0,68.0
0,301,86,80,False,False,70.0,67.0
0,300,85,80,False,False,71.0,65.0
0,300,86,81,False,False,71.0,67.0
0,301,85,82,False,False,72.0,67.0
0,600,92,77,False,True,72.0,67.0
0,600,99,73,False,True,75.0,67.0
0,600,91,73,False,False,76.0,66.0
0,600,91,73,False,False,78.0,65.0
0,600,89,72,False,False,78.0,64.0
0,600,87,71,False,False,77.0,63.0
0,600,87,71,False,False,77.0,62.0
0,600,87,67,False,True,78.0,62.0
0,600,87,68,False,False,82.0,60.0
0,600,84,68,False,False,79.0,60.0
0,600,82,70,False,False,77.0,59.0
0,600,82,70,False,False,78.0,54.0
0,600,80,73,False,False,78.0,56.0
0,600,80,75,False,False,76.0,57.0
0,600,78,74,False,False,73.0,57.0
0,600,76,77,False,False,72.0,57.0
0,600,82,77,False,False,71.0,59.0
0,600,77,79,False,False,69.0,59.0
0,600,75,81,False,False,68.0,61.0
0,300,75,75,False,False,67.0,63.0
0,300,75,83,False,False,66.0,62.0
0,301,75,82,False,False,64.0,65.0
0,300,75,81,False,False,63.0,66.0
0,300,75,81,False,False,66.0,67.0
0,291,75,81,False,False,63.0,68.0
0,288,76,81,False,False,62.0,62.0
0,279,75,81,False,False,63.0,69.0
0,276,76,80,False,False,62.0,69.0
0,267,75,79,False,False,63.0,69.0
0,261,75,78,False,False,62.0,68.0
0,255,77,76,False,False,60.0,69.0
0,249,75,76,False,False,60.0,68.0
0,243,75,74,False,False,59.0,69.0
0,237,75,73,False,False,60.0,68.0
0,268,67,75,True,False,59.0,68.0
0,262,66,74,False,False,57.0,67.0
0,256,67,74,False,False,57.0,67.0
0,250,69,73,False,False,63.0,63.0
0,244,69,72,False,False,57.0,65.0
0,238,69,70,False,False,57.0,64.0
0,232,83,69,False,False,55.0,63.0
0,226,83,68,False,False,56.0,63.0
0,220,83,68,False,False,57.0,62.0
0,214,83,66,False,False,57.0,62.0
0,208,83,64,False,False,58.0,61.0
0,202,83,63,False,False,59.0,59.0
0,196,83,63,False,False,60.0,57.0
0,190,83,61,False,False,61.0,57.0
0,219,74,64,True,False,61.0,56.0
0,213,74,64,False,False,62.0,55.0
0,208,74,62,False,False,65.0,55.0
0,200,76,62,False,False,63.0,54.0
0,194,76,61,False,False,62.0,53.0
0,188,77,61,False,False,63.0,54.0
0,182,86,61,False,False,63.0,54.0
0,177,92,61,False,False,63.0,54.0
0,219,78,63,True,False,62.0,54.0
0,301,75,68,True,False,62.0,54.0
0,600,73,71,True,False,61.0,57.0
0,600,66,69,False,False,59.0,57.0
0,600,65,69,False,False,58.0,58.0
0,600,66,68,False,False,57.0,59.0
0,600,65,67,False,False,57.0,60.0
0,600,65,67,False,False,56.0,59.0
0,600,61,70,True,False,55.0,61.0
0,600,62,70,False,False,54.0,61.0
0,600,62,69,False,False,53.0,60.0
0,600,62,69,False,False,53.0,60.0
0,600,62,68,False,False,52.0,60.0
0,600,61,68,False,False,52.0,59.0
0,600,69,67,False,False,52.0,60.0
0,600,57,70,True,False,51.0,60.0
0,600,55,70,False,False,50.0,60.0
0,600,55,70,False,False,49.0,60.0
0,600,55,70,False,False,49.0,60.0
0,600,55,70,False,False,48.0,60.0
0,600,55,70,False,False,46.0,60.0
0,600,55,70,False,False,46.0,60.0
0,600,55,70,False,False,46.0,60.0
0,600,55,70,False,False,46.0,60.0
0,600,55,71,False,False,46.0,60.0
0,600,55,71,False,False,46.0,60.0
0,600,63,71,False,False,46.0,60.0
0,600,54,71,False,False,46.0,60.0
0,600,54,72,False,False,46.0,60.0
0,600,54,74,False,False,46.0,60.0
0,600,53,74,False,False,46.0,61.0
0,600,53,74,False,False,45.0,61.0
0,600,53,74,False,False,45.0,61.0
0,600,53,74,False,False,45.0,61.0
0,600,52,75,False,False,45.0,62.0
0,600,52,76,False,False,44.0,63.0
0,600,52,76,False,False,44.0,63.0
0,600,59,76,False,False,44.0,63.0
0,600,52,77,False,False,43.0,63.0
0,600,52,77,False,False,43.0,63.0
0,600,52,78,False,False,43.0,64.0
0,600,52,79,False,False,43.0,65.0
0,301,52,79,False,False,43.0,65.0
0,301,52,79,False,False,43.0,65.0
0,295,52,79,False,False,43.0,66.0
0,289,52,79,False,False,43.0,66.0
0,283,52,79,False,False,43.0,66.0
0,277,53,79,False,False,43.0,68.0
0,271,54,79,False,False,43.0,68.0
0,265,54,80,False,False,43.0,68.0
0,259,54,80,False,False,43.0,68.0
0,253,54,80,False,False,43.0,68.0
0,247,52,80,False,False,44.0,68.0
0,241,55,80,False,False,45.0,68.0
0,235,55,80,False,False,45.0,68.0
0,229,55,80,False,False,45.0,68.0
0,223,55,80,False,False,45.0,69.0
0,217,55,80,False,False,46.0,69.0
0,211,63,80,False,False,46.0,69.0
0,205,56,80,False,False,46.0,69.0
0,199,58,80,False,False,46.0,69.0
0,193,59,80,False,False,46.0,69.0
0,187,59,80,False,False,46.0,69.0
0,181,56,79,False,False,47.0,69.0
0,175,61,79,False,False,47.0,69.0
0,169,60,79,False,False,48.0,69.0
0,163,95,79,False,False,49.0,69.0
0,157,83,78,False,False,49.0,69.0
0,151,74,77,False,False,50.0,69.0
0,145,200,77,False,False,51.0,69.0
0,139,200,75,False,False,51.0,68.0
0,133,200,73,False,False,53.0,68.0
0,127,200,73,False,False,53.0,68.0
0,115,200,76,True,False,53.0,68.0
0,110,200,79,True,False,53.0,68.0
0,104,200,81,True,False,53.0,69.0
0,101,200,83,True,False,53.0,71.0
0,99,200,87,True,False,52.0,73.0
0,103,200,87,True,False,52.0,77.0
0,92,98,86,True,False,53.0,79.0
0,90,81,85,True,False,52.0,82.0
0,91,76,83,True,False,53.0,84.0
0,92,71,78,True,False,53.0,83.0
0,97,66,73,True,False,51.0,82.0
0,105,62,70,True,False,51.0,80.0
0,120,59,58,True,False,50.0,75.0
0,146,56,57,True,False,50.0,70.0
0,188,53,62,True,False,50.0,66.0
0,265,50,52,True,False,49.0,64.0
0,600,47,53,True,False,47.0,62.0
0,600,45,53,False,False,46.0,62.0
0,600,45,51,False,False,44.0,57.0
0,600,45,51,False,False,43.0,57.0
0,600,46,49,False,False,41.0,56.0
0,600,46,48,False,False,40.0,56.0
0,600,46,49,False,False,39.0,55.0
0,600,43,50,True,False,39.0,54.0
0,600,43,51,False,False,39.0,54.0
0,600,43,51,False,False,39.0,54.0
0,298,43,51,False,False,38.0,54.0
0,292,43,53,False,False,38.0,54.0
0,286,43,53,False,False,38.0,55.0
0,280,46,53,False,False,38.0,55.0
0,274,46,53,False,False,38.0,55.0
0,268,47,53,False,False,38.0,56.0
0,262,48,53,False,False,38.0,56.0
0,256,48,55,False,False,40.0,57.0
0,250,49,55,False,False,40.0,57.0
0,244,49,55,False,False,41.0,57.0
0,238,49,55,False,False,42.0,57.0
0,232,49,55,False,False,42.0,57.0
0,226,50,53,False,False,43.0,58.0
0,220,50,53,False,False,43.0,58.0
0,214,50,53,False,False,43.0,58.0
0,208,50,53,False,False,43.0,58.0
0,202,49,53,False,False,43.0,58.0
0,196,49,53,False,False,44.0,57.0
0,190,48,53,False,False,44.0,57.0
0,184,48,53,False,False,44.0,57.0
0,178,48,55,False,False,44.0,57.0
0,172,48,55,False,False,43.0,57.0
0,166,48,55,False,False,42.0,57.0
0,160,48,55,False,False,42.0,57.0
0,154,52,55,False,False,42.0,58.0
0,148,55,55,False,False,42.0,59.0
0,142,200,53,False,False,42.0,59.0
0,136,200,53,False,False,42.0,59.0
0,130,200,53,False,False,43.0,59.0
0,124,200,51,False,False,46.0,59.0
0,118,200,50,False,False,50.0,59.0
0,113,200,49,True,False,52.0,57.0
0,107,200,54,True,False,54.0,56.0
0,103,200,60,True,False,61.0,47.0
0,99,200,65,True,False,61.0,50.0
0,97,200,76,True,False,98.0,53.0
0,94,200,85,True,False,99.0,59.0
0,92,200,83,True,False,96.0,64.0
0,95,200,78,True,False,93.0,72.0
0,95,200,74,True,False,91.0,80.0
0,102,200,69,True,False,82.0,82.0
0,107,200,63,True,False,88.0,76.0
0,116,200,60,True,False,87.0,71.0
0,135,200,57,True,False,86.0,62.0
0,141,200,54,True,False,85.0,60.0
0,600,200,53,True,False,85.0,57.0
0,297,100,55,True,False,80.0,52.0
0,283,94,56,True,False,85.0,51.0
0,277,94,55,False,False,85.0,51.0
0,271,94,55,False,False,85.0,50.0
0,265,94,55,False,False,86.0,51.0
0,259,94,55,False,False,88.0,50.0
0,253,94,54,False,False,88.0,50.0
0,244,99,56,True,False,88.0,49.0
0,241,94,60,True,False,88.0,51.0
0,230,94,61,False,False,87.0,51.0
0,230,93,62,False,False,87.0,52.0
0,218,92,61,False,False,86.0,52.0
0,218,92,60,False,False,86.0,53.0
0,207,90,60,False,False,85.0,53.0
0,207,89,58,False,False,85.0,54.0
0,195,82,58,False,False,84.0,54.0
0,185,88,59,False,False,83.0,53.0
0,184,87,60,False,False,82.0,53.0
0,173,86,60,False,False,82.0,51.0
0,172,86,70,False,False,81.0,52.0
0,161,84,200,False,False,81.0,52.0
0,160,83,200,False,False,79.0,53.0
0,149,81,200,False,False,78.0,53.0
0,147,85,200,False,True,77.0,53.0
0,142,80,200,False,True,78.0,53.0
0,139,81,200,False,True,78.0,53.0
0,139,94,200,False,True,80.0,53.0
0,139,99,200,False,True,82.0,52.0
0,142,98,73,False,True,84.0,52.0
0,145,99,68,False,True,88.0,51.0
0,148,200,65,False,True,93.0,52.0
0,155,200,63,False,True,99.0,51.0
0,163,200,59,False,True,95.0,51.0
0,157,99,61,False,False,98.0,51.0
0,151,97,68,False,False,99.0,51.0
0,145,97,80,False,False,99.0,51.0
0,139,96,200,False,False,98.0,51.0
0,133,92,200,False,False,98.0,53.0
0,127,86,200,False,False,99.0,55.0
0,138,77,200,False,True,99.0,57.0
0,147,80,200,False,True,94.0,56.0
0,600,74,93,False,True,86.0,57.0
0,298,73,84,False,True,81.0,57.0
0,278,73,80,False,True,79.0,56.0
0,265,74,75,False,True,70.0,62.0
0,247,77,72,False,True,75.0,57.0
0,227,79,67,False,True,69.0,57.0
0,220,79,68,False,False,69.0,58.0
0,215,79,69,False,False,69.0,57.0
0,208,79,69,False,False,70.0,58.0
0,203,78,70,False,False,70.0,57.0
0,196,78,70,False,False,70.0,68.0
0,191,78,72,False,False,69.0,69.0
0,184,78,73,False,False,70.0,70.0
